Estado de la empresa,RUT,Código CIIU principal,Descripción Código CIIU principal,Denominación Social,Nombre comercial,Dirección Estab. Principal ,Departamento Estab. Principal,Número de teléfono,Email público,Sitio web,Fec. Registro
Vigente,020292870013,17090,Fabricación de otros artículos del papel y cartón n.c.p.,MALKOV  S.R.L.,Malkov S.R.L,CRUZ DEL SUR 329,S/D,26967723,technolabel19@gmail.com,www.technolabel.com.uy,2026-06-16
Vigente,218900020011,62010,Actividades de programación informática,INVESTIGACION IT SAS,S/D,Avda. Gral. Garibaldi 2859,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2025-09-17
Vigente,213587580016,25999,Fabricación de otros productos de metal n.c.p.,ONALER S A,GAMBETTA HNOS.,CNO. VIDIELLA 5368,MONTEVIDEO,23202334,estudio_cr_vila@yahoo.com,S/D,2025-08-11
Vigente,212698560015,47215,Comercio al por menor de pescados y mariscos,SECONDIL S A,Lobito,Alfa esq Sagitario 3146,S/D,+598 99 737 770,administracion@estudiolasa.com.uy,S/D,2026-06-08
Vigente,219279490015,11040,Elaboración de bebidas no alcohólicas,GRUPO SEPTIEMBRE SAS,MANSA,La Salina 337,MALDONADO,096222801,mansakombucha@gmail.com,www.mansakombucha.com,2025-08-07
Vigente,150880740011,10749,Elaboración de pastas frescas,ROMERO AZURICA FERNANDO JOAQUIN,La Pasteria,Avenida Rincon 1902,S/D,099837774,hdesouza@ehds.com.uy,S/D,2026-06-09
Vigente,150607390010,24100,Industrias básicas de hierro y acero,SANTELLAN BONFRISCO PEDRO ALEJANDRO,Ferrer,"Revello, Poetisa Odila 1",S/D,097538737,ferrer.mant.ind@gmail.com,S/D,2026-06-08
Vigente,214826230019,20231,"Fabricación de jabones, detergentes y preparados de limpieza",SEBAMEL S A,SEBAMEL S.A.,ANTARES 4203,MONTEVIDEO,22221123,ebcyestudiocontable@gmail.com,https://sebamel.com.uy/,2025-07-28
Vigente,216295370016,11040,Elaboración de bebidas no alcohólicas,OCLERIL SOCIEDAD ANONIMA,Upi,19 de Abril 2014,SALTO,47347045,zunigacristina@hotmail.com,S/D,2025-08-14
Vigente,070182140017,10799,Elaboración de otros productos alimenticios n.c.p.,ALFREDO CAMBON S R L,SOJAMIL,AV ARTIGAS 37,S/D,098292399,estudiolmc@lmc.uy,S/D,2026-06-01
Vigente,211481960013,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,SCAVONE LTDA.,SCAVONE LTDA,S/D,S/D,S/D,scavltda.ventas@gmail.com,S/D,2026-04-28
Vigente,218717110015,47592,Comercio al por menor de muebles y accesorios para el hogar,TREE HOUSE DECO SAS,TREE HOUSE DECO,"YRIGOYEN,HIPOLITO 1701",S/D,094811239,jorgeperezyasociados@gmail.com,TREE HOUSE DECO,2026-07-29
Vigente,215489780017,10750,Elaboración de comidas y platos preparados,LONFESUR SA,Lonfesur,Garibaldi 2552,MONTEVIDEO,24873090,alejandro@freezarte.com,www.freezarte.com,2025-08-15
Vigente,213328050010,46691,Comercio al por mayor de productos químicos industriales,L & G S A,L&G S.A.,ING JOSE SERRATO 2731,S/D,25097718,estudio@lg.com.uy,www.lg.com.uy,2026-05-19
Vigente,215282460013,61000,Telecomunicaciones.,CERAGON TELECOMUNICACIONES DE URUGUAY SOCIEDAD ANONIM,S/D,Millington Drake 1885,MONTEVIDEO,26019653,tramitesm14@gmail.com,S/D,2025-03-05
Vigente,214217090012,10799,Elaboración de otros productos alimenticios n.c.p.,TECNOPEL S A,POSTRES OLASO,"GALLINAL, DR. ALEJANDRO 2034",MONTEVIDEO,26140000,juan.echeverry@culinaria.com.uy,www.postresolaso.com.uy,2025-08-15
Vigente,210213890011,29300,Fabricación de partes y accesorios para motores de vehículos automotores,IJASA,I.J.A.S.A.,MIGUELETE 1625,MONTEVIDEO,29242424,juntas@ijasa.com,www.ijasa.com,2025-08-20
Vigente,040573090016,38210,Tratamiento y eliminación de desechos no peligrosos,RENACITI SAS,Renaciti,Paraguay 770,COLONIA,095598014,contacto@renaciti.com.uy,https://www.renaciti.com/,2025-08-08
Vigente,050162070019,10791,Producción de hielo,SEDUR S.R.L.,Sedur,S/D,S/D,S/D,bernardocataldo@hotmail.com,S/D,2025-01-21
Vigente,217746020012,71103,Servicios de ingeniería,CATALYST S.R.L.,CATALYST SRL,Bulevar España 2323,S/D,2708 0808,mparodi@ox.com.uy,S/D,2026-07-01
Vigente,080115930017,11020,Elaboración de vinos,DE LUCCA GALERATO REINALDO,Bodega De Lucca,S/D,CANELONES,23678076,estudionieves@netgate.com.uy,S/D,2025-08-20
Vigente,130199400014,10750,Elaboración de comidas y platos preparados,BIRITA ALIMENTOS SAS,Sapere,Florida 1462,PAYSANDÚ,099881266,sapere.pdu@gmail.com,S/D,2025-07-31
Vigente,080202950016,10711,"Elaboración de pan, productos panificados en forma tradicional",RODRIGUEZ CURBELO SILVIA DANIELA,la Paz Sin Gluten,Ramón Álvarez 347,CANELONES,094598337,reposteriartesanal.lapaz@gmail.com,S/D,2025-08-20
Vigente,219823880013,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",AVIV THERAPEUTICS S.A.S.,AVIV THERAPEUTICS S.A.S.,Av. Italia S/N,S/D,29021515,evelyn.araujo@guyer.com.uy,S/D,2026-06-23
Vigente,050096440011,10741,Elaboración de pastas secas,FABRICA DE PASTAS MORONI S.R.L.,Fabrica de Pastas Moroni,Wilson Ferreira Aldunate 752,S/D,099974569,pastasmoroni@gmail.com,S/D,2026-05-22
Vigente,218817450012,62010,Actividades de programación informática,ADESCA SOFTDEV SAS,S/D,Igualdad 1191,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2025-09-08
Vigente,212227280012,24100,Industrias básicas de hierro y acero,INCO LIMITADA,INCO LTDA,ISLAS CANARIAS 5361,S/D,23040452,inco@inco.com.uy,WWW.INCO.COM.UY,2026-05-06
Vigente,216234760019,25110,Fabricación de productos metálicos para uso estructural,HAGOPIAN KARDJIAN SARKIS ARAM,pelutam,Haiti 1500,MONTEVIDEO,095639629,pelutam@gmail.com,S/D,2025-07-22
Vigente,217590500012,61000,Telecomunicaciones.,COOPERATIVA DE TRABAJADORES DE TELECOMUNICACIONES,S/D,calle 5 4760,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2024-12-03
Vigente,219283670014,62010,Actividades de programación informática,MMKK SOLUTIONS SAS,S/D,RAMBLA O HIGGINS 4707,MONTEVIDEO,099150255,veronica@tributa.uy,S/D,2025-05-23
Vigente,219120350010,62020,Actividades de consultoría informática y actividades de administración de medios informáticos,BAICER SRL,S/D,Mercedes 1213,MONTEVIDEO,29005866,andres@estudiocenter.com.uy,S/D,2024-12-17
Vigente,110418560017,25921,Talleres de tornería,TORNERIA MICHAEL SRL,S/D,Vicente Gorostiaga 1,CANELONES,094069058,estudiofmartinez@gmail.com,S/D,2025-09-01
Vigente,219617010017,62010,Actividades de programación informática,NAHUEL LARENAS SAS,S/D,MAGALLANES 1319,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2025-09-25
Vigente,219344930010,47525,Comercio al por menor de materiales eléctricos y de conducción eléctrica,ECOLIGHT SAS,S/D,Rivera 7941,CANELONES,095333707,romina@ecolight.com.uy,S/D,2025-08-21
Vigente,050225000012,25110,Fabricación de productos metálicos para uso estructural,LANZARO ALUMINIOS SAS,LANZARO ALUMINIOS SAS,Gral. Jose Gervasio Artigas 787,DURAZNO,099376721,lanzaroaluminios@gmail.com,S/D,2025-08-11
Vigente,210001950010,22203,Fabricación de productos de plástico moldeado,ATMA S A,Atma,Av. Gral. Artigas s/n,S/D,23622181,ventas@atma.com.uy,www.atma.com.uy,2026-03-24
Vigente,215217630015,52220,Actividades de servicio secundario de transporte por vía acuática,ALBILAN SOCIEDAD ANONIMA,S/D,RAMBLA 25 DE AGOSTO DE 1825 528,MONTEVIDEO,29150269,albilansa@vera.com.uy,S/D,2025-06-13
Vigente,218098570019,71103,Servicios de ingeniería,INGENCA SRL,INGENCA,Ana Monterroso de Lavalleja 2035,MONTEVIDEO,099285530,gbardier@ingenca.com.uy,www.ingenca.com.uy,2025-07-29
Vigente,110116890014,25921,Talleres de tornería,POMBO FERNANDEZ JORGE ELBIO,TORMETAL,brigadier gral lavalleja 9,S/D,22884121,tormetal@adinet.com.uy,S/D,2026-06-02
Vigente,219671270013,10712,Elaboración de productos de confitería,DULCE SOFIA SAS,DULCE SOFIA,Alejandro Korn 1916,S/D,099309196,administracion@sofiadulcesofia.com,S/D,2026-06-03
Vigente,210345980018,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",LABORATORIOS CELSIUS S A,LABORATORIOS CELSIUS S.A.,"SUAREZ, JOAQUIN 3593",MONTEVIDEO,23365446,celsius@celsius.com.uy,www.celsius.com.uy,2025-10-17
Vigente,040547670019,47731,"Comercio al por menor de flores y plantas, semillas, fertilizantes y artículos de jardín",RODRIGUEZ FERNANDEZ DIEGO MANUEL Y DI LORENZO MALMIERCA TOMAS,BOSQUETERRA,Horacio Quiroga SN,CANELONES,091817784,bosqueterrauy@gmail.com,www.bosqueterra.com,2025-08-07
Vigente,211855600010,38220,Tratamiento y eliminación de desechos peligrosos,DEPOSITO PEDERNAL SA,DEPOSITO PEDERNAL,S/D,S/D,S/D,info@depositopedernal.com.uy,www.depositopedernal.com.uy,2025-08-19
Vigente,215395250014,46309,Comercio al por mayor de otros alimentos y bebidas,COOPERATIVA AGRARIA PUEBLO APICOLA,Pueblo Apícola,S/D,TACUAREMBÓ,097911122,export@puebloapicola.com.uy,www.puebloapicola.com.uy,2025-08-19
Vigente,215954360010,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,CORINDIA SA,GP GROUP,S/D,S/D,S/D,estudio@hana.uy,WWW.GPGROUP.COM.UY,2025-07-31
Vigente,210147860016,45205,Talleres de alineación y balanceo,JUAN PEDRO ETCHAMENDI S A,ETCHAMENDI IMPORTACION,YAGUARON 1679,MONTEVIDEO,29008632,info@etchamendi.com,www.etchamendi.com,2025-06-23
Vigente,215422750019,14101,"Fabricación de prendas de vestir exteriores, excepto prendas de piel",PEREZ SANCHEZ CECILIA,PEREZ SANCHEZ CECILIA,S/D,S/D,S/D,jorgeperezyasociados@gmail.com,S/D,2026-05-07
Vigente,110443390014,62010,Actividades de programación informática,USPEECH SAS,Uspeech,Julio César 1318,MONTEVIDEO,095040845,info@uspeech.io,https://www.uspeech.io/,2025-04-04
Vigente,210567970019,20210,Fabricación de pesticidas y de otros productos químicos de uso agropecuario,COMPAÑIA CIBELES S A,COMPAÑIA CIBELES SA,S/D,S/D,S/D,mtoscanini@cibeles.com.uy,www.cibeles.com.uy,2025-01-21
Vigente,219699850014,20232,"Fabricación de cosméticos, perfumes y artículos de tocador",PRODUCTO CREATIVO SAS,Riviera Cosmeticos,Defensa 2345,S/D,095696830,fran.villalba.uy@gmail.com,www.rivieracosmeticos.com,2026-06-09
Vigente,213940270018,7290,Extracción de otros minerales metalíferos no ferrosos n.c.p.,CANTERA MELILLA S.A.,Cantera Melilla,ruta 5 5,S/D,098707066,ebie@alfieyasociados.com.uy,S/D,2026-05-26
Vigente,151049530012,10749,Elaboración de pastas frescas,ARBIZA ZAPATA LUCIA,S/D,Baldomir 319,ARTIGAS,097555415,baresanauy@gmail.com,S/D,2025-08-14
Vigente,216168010010,25110,Fabricación de productos metálicos para uso estructural,ARTICEL S.A,S/D,Mateo Cortes 5075,MONTEVIDEO,25148232,asiaalum.articelsa@gmail.com,S/D,2025-05-28
Vigente,214168470015,10799,Elaboración de otros productos alimenticios n.c.p.,TEVELFOX S A,Sanodeleite,de julio 2344 18,MONTEVIDEO,098760739,sanodeleite2015@gmail.com,S/D,2025-07-23
Vigente,120379750016,18120,Servicios relacionados con la impresión,BRUTTEN S.A.S,Brutten - Comunicacion Visual,18 de Julio 1378,S/D,098946334,contacto@brutten.uy,www.brutten.uy,2026-05-28
Vigente,217274570014,16102,"Aserrado, cepillado y trabajo a máquina de la madera.",ARBOREAL SA,Arboreal,S/D,S/D,46330000,proveedores@arboreal.com,arboreal.com,2026-07-08
Vigente,220206080015,46631,Comercio al por mayor de madera,LA BIFURCADA SAS,La Bifurcada,Camino Paso de La Atahona 124,S/D,099632285,andres.normey@gmail.com,S/D,2026-06-05
Vigente,100136650011,10509,Elaboración de helados,"SUAREZ MARTINEZ PABLO DANIEL, SUAREZ MARTINEZ DIEGO MARTIN Y OTROS",S/D,S/D,MALDONADO,44322588,contacto@elfaro.com.uy,www.elfaro.com.uy,2025-08-07
Vigente,218341970013,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",SIMPLA SOLUTIONS S.R.L.,S/D,S/D,S/D,S/D,info@simpla.uy,www.simpla.uy,2025-08-06
Vigente,215294280015,63110,"Procesamiento de datos, hospedaje y actividades conexas",NUMINA SOCIEDAD ANONIMA,S/D,CONSTITUYENTE 1797,MONTEVIDEO,24035140,estudio@craguzman.com,www.numina.net.uy,2025-09-01
Vigente,218875700018,24100,Industrias básicas de hierro y acero,DORONET METALURGICA S.A.S.,DORONET METALURGICA S.A.S.,ROOSVELT S/N,S/D,096602467,info@gonzalezytobler.com,S/D,2026-05-27
Vigente,214784840019,17020,Fabricación del papel y cartón ondulado y de envases de papel y cartón,MUNVEL SOCIEDAD ANONIMA,Munvel,SUAREZ AVDA. JOAQUIN 3260,S/D,099669808,vfrachia@estudiodavanzo.com.uy,S/D,2026-04-27
Vigente,216608280010,10799,Elaboración de otros productos alimenticios n.c.p.,NAVEMAS SOCIEDAD ANONIMA,Naturezas,Haiti 1500,S/D,23127583,info@naturezas.com.uy,www.naturezas.com.uy,2025-11-26
Vigente,219332130014,62010,Actividades de programación informática,BRUQA IT SAS,S/D,21 de setiembre 2706,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2025-09-15
Vencido,060049930013,10710,Elaboración de productos de panadería,BENTABERRI MARTINEZ MARIA CAROLINA,PANADERÍA DON FRANCISCO,"DE RODRIGUEZ, MANUEL 677",SAN JOSÉ,43421390,sin@datos.nop,S/D,2020-05-27
Vencido,215456580019,31003,Tapicería de muebles y vehículos automotores,CROSSE FOLIADOSO MARIELA,S/D,buenos aires 0,CANELONES,094858460,mdrlarocca@gmail.com,S/D,2021-04-05
Vencido,211225990014,25999,Fabricación de otros productos de metal n.c.p.,FUT S.R.L.(FABRICA URUGUAYA DE TAPAS),Fabrica Uruguaya de Tapas,DUFORT Y ALVAREZ 3256,MONTEVIDEO,23079872,efpm@montevideo.com.uy,S/D,2020-08-31
Vencido,180173150017,56102,Rotiserías,BRAGA VILLEGAS MARIA ISABEL,El Rincon de Isabel,RODO 958,SORIANO,094077594,estudio@imasinnella.com.uy,S/D,2021-05-12
Vencido,217729210011,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,BOSA URUGUAY S.R.L.,S/D,DURAZNO 1137,MONTEVIDEO,29041929,info@bosa.uy,S/D,2023-06-28
Vencido,216938870016,62010,Actividades de programación informática,INETSAT S.A.,S/D,DR. LUIS BONAVITA 1294,MONTEVIDEO,26262315,psalomon@inetsat.com,www.inetsat.com,2022-11-23
Vencido,040461480017,62010,Actividades de programación informática,GOLDANSKY SOLARES IUVAL AARON,iuval goldansky,Joaquin Salterain 1140,MONTEVIDEO,099977390,IJPOLIVO@GMAIL.COM,S/D,2021-05-12
Vencido,040199000017,96090,Otras actividades de servicios,GRANJA COSMOPOLITA S.R.L.,S/D,Sin Dato 0,MONTEVIDEO,S/D,fliavila@adinet.com.uy,S/D,2020-05-27
Vencido,213928210019,10719,Elaboración de otros productos panificados realizados en fábricas,LARINUR S.A.,PANGIORNO,"PINTOS, SUSANA 3001",MONTEVIDEO,22511115,recepcion@pangiorno.com,www.pangiorno.com,2023-06-28
Vencido,216564630011,95110,Reparación de computadoras y equipo periférico,PCC.MSS S.R.L.,GNet Computacion,MARISCAL FRANCISCO SOLANO LOPEZ 1420,MONTEVIDEO,26135550,patricia@gnet.com.uy,www.gnet.com.uy,2020-05-27
Vencido,216359590011,10110,Matanza de ganado y otros animales (excepto aves) conservación y preparación de sus carnes,SIDERCOL S.A.,SIDERCOL S.A.,"SOLARI, NICOLAS 0",SALTO,47338086,gsilva@sidercol.com.uy,S/D,2020-05-27
Vencido,210002490013,24300,Fundición de hiero y acero y de metales no ferrosos,ALUMINIOS DEL URUGUAY SA,ALUMINIOS DEL URUGUAY SA,S/D,S/D,S/D,aluminios@aluminios.com,www.aluminios.com,2020-08-28
Vencido,215043910018,18119,"Otras actividades de impresión, grabación y reproducción, excepto serigrafía sobre textiles",RIVARA FRANKE PATRICIA MARTHA,PRINTA IMPRESOS,yaro 1017,MONTEVIDEO,24124655,printa@adinet.com.uy,printa.uy,2021-06-04
Vencido,211712970019,20230,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y artículos de tocador",THOMPSON LTDA,THOMPSON LTDA,COOPER 2109,MONTEVIDEO,26005294,thomp1@adinet.com.uy,S/D,2020-05-27
Vencido,218296770014,62010,Actividades de programación informática,FIZEDOL S.A.,Iugo,Dr. Mario Cassinoni 1011,MONTEVIDEO,45622769,info@iugo.com.uy,https://www.iugo.com.uy/,2023-07-12
Vigente,214427650014,71103,Servicios de ingeniería,RODRIGUEZ BERRUTTI ENRIQUE PABLO,RODRIGUEZ BERRUTTI ENRIQUE PABLO,ADOLFO BERRO 976,S/D,23089903,finance.pyxis@RB.UY,S/D,2026-02-06
Vencido,218327170013,62010,Actividades de programación informática,QUINTERO ZOPPI OM RISHI,QUINTERO ZOPPI OM RISHI,LUIS MORO 4427,MONTEVIDEO,24070000,info@segalerba.com.uy,S/D,2022-11-28
Vencido,218020010015,62010,Actividades de programación informática,CHANG LI MIGUEL ALFONZO,S/D,ASUNCIN 1284,MONTEVIDEO,092770430,ops@akipotel.com,S/D,2020-05-27
Vencido,219182560019,62010,Actividades de programación informática,ROLLTECH SAS,ROLLTECH SAS,General Las Heras 1803,MONTEVIDEO,091528258,rodrigopbatalla@gmail.com,S/D,2023-09-21
Vencido,216538330014,13920,"Fabricación de artículos confeccionados con materiales textiles, excepto prendas de vestir",JOYSON SAFETY SYSTEMS URUGUAY S.A.,TAKATA URUGUAY S.A.,"ORIBE, BRIG. GRAL. MANUEL 0",SAN JOSÉ,43454112,carlos.secchi@takata.com.uy,www.takata.com.uy,2020-05-27
Vencido,080184600012,10711,"Elaboración de pan, productos panificados en forma tradicional",SIRI Y ASOCIADOS LTDA,SIRI Y ASOCIADOS,MXIMO TAJES Y ZORRILLA DE SAN MARTIN 0,CANELONES,23644080,larfoss@vera.com.uy,S/D,2020-05-27
Vencido,211443720019,13111,Elaboración de tops de lana,TOPS FRAY MARCOS S A,TOPS FRAY MARCOS S.A.,Paraje Buchental S/N,SAN JOSÉ,43405781,tops@tops.com.uy,www.tops.com.uy,2022-10-28
Vencido,210540660019,25990,Fabricación de otros productos elaborados de metal n.c.p.,RINO TACKS LTDA,RINO TACKS LTDA,"RAIZ, CORONEL 2152",MONTEVIDEO,23206123,info@rinotacks.com.uy,www.rinotacks.com.uy,2020-05-27
Vencido,211490920010,14100,"Fabricación de prendas de vestir, excepto prendas de piel",PAMI LTDA.,SPY,YAGUARON 1377,MONTEVIDEO,29014967,aamrial@gmail.com,www.spy.com.uy,2020-05-27
Vencido,214803820014,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",DIF SOCIEDAD ANONIMA,DIF SA,"ALDABALBE, TOMAS sn",CANELONES,23625835,info@dif.com.uy,www.dif.com.uy,2022-10-26
Vencido,218152820014,62010,Actividades de programación informática,BASTMENIS SRL,S/D,OBLIGADO 880,MONTEVIDEO,27127719,gaston.telfeyan@gmail.com,S/D,2021-06-15
Vencido,080166380014,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,AGUILERA PACHECO MIGUEL TOMAS,"Aguilera Pacheco, Miguel Tomas",S/D,S/D,S/D,estudiocjn@adinet.com.uy,S/D,2020-05-27
Vencido,218679750016,62010,Actividades de programación informática,B11Z SAS,B11Z SAS,"VICTOR HUTGO, PADRON 8285",MALDONADO,24093906,secretaria@zorkraut.com,S/D,2022-12-12
Vencido,214257880014,20220,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",TONIFER S A,TONIFER SA,CARRERAS NACIONALES 1333,MONTEVIDEO,96637945,sin@datos.nop,S/D,2020-05-27
Vencido,214287360019,18110,Actividades de impresión,DISPELL LTDA,DISPELL LTDA,"DOBRICH, MAYOR JUAN A. 4636",MONTEVIDEO,25227007,dispell@adinet.com.uy,S/D,2020-05-27
Vencido,218256680014,22209,Fabricación de otros productos de plástico n.c.p.,PAGMAPLAS S.R.L.,S/D,san martin 2514,MONTEVIDEO,22007001,ventas@pagmaplas.com,www.pagmaplas.com,2023-08-24
Vencido,214845630019,10749,Elaboración de pastas frescas,RAIMAR SOCIEDAD ANONIMA,Pasta costa,ECHEVARRIARZA 3269,MONTEVIDEO,26280712,damianmartinez0@hotmail.com,S/D,2020-05-27
Vencido,212354260010,26510,"Fabricación de equipos para medir, verificar y navegar y de equipos de control",MAXI REPRESENTACIONES S R L,BALANZAS MAXI,GRAL. FLORES 4931,MONTEVIDEO,22160341,c.beron@hotmail.com,S/D,2020-05-27
Vencido,213642210017,16100,Aserrado y acepilladura de madera,MADERAS ASERRADAS DEL LITORAL SA,MADERAS ASERRADAS DEL LITORAL SA,NÃµ 25 0,RÍO NEGRO,45607240,masli@adinet.com.uy,S/D,2020-05-27
Vencido,080273050018,11030,Elaboración de bebidas malteadas y de malta,BRADER URUGUAY S.R.L.,Brader beer,Florencio Sanchez 297,CANELONES,098200003,braderbeer@gmail.com,www.braderbeer.com.uy,2023-07-03
Vencido,210247360015,25110,Fabricación de productos metálicos para uso estructural,COMPAÑIA DE TORNILLOS S A,COMPAÑIA DE TORNILLOS SA,"MARTINEZ NIETO, FRANCISCO 5630",MONTEVIDEO,25130562,jorgeavila@redfacil.com.uy,S/D,2020-08-28
Vencido,210059470011,23930,Fabricación de otros productos de cerámica y porcelana,METZEN Y SENA S A,METZEN Y SENA SA,GALICIA 988,MONTEVIDEO,29016366,info@ctc.com.uy,www.olmos.com.uy,2020-05-27
Vencido,214140920016,47729,"Comercio al por menor de productos médicos, ortopédicos y otros n.c.p.",PORTO VITA S A,OPTICA FLORIDA,S/D,S/D,S/D,portovitasa@gmail.com,www.opticaflorida.com.uy,2022-11-29
Vencido,216375390013,31000,Fabricación de muebles,GIACHINO SCAFIEZZO ROSANA ANGELICA Y SCAFIEZZO TESTA JOSE IGNA,SAN MARINO,"SARAVIA, APARICIO 1812",MONTEVIDEO,25113949,sanmarinotapizados@hotmail.com,S/D,2020-05-27
Vencido,215144180015,10800,Elaboración de alimentos preparados para animales,MONDELAN SOCIEDAD ANONIMA,RINDE DURAZNO,IBIRAY 0,DURAZNO,43626445,info@rinde.com.uy,www.rinde.com.uy,2020-05-27
