pais,empresa,ciudad,email
UY,IJASA,Montevideo,juntas@ijasa.com
UY,RENACITI SAS,Colonia,contacto@renaciti.com.uy
UY,SEDUR S.R.L.,su zona,bernardocataldo@hotmail.com
UY,BIRITA ALIMENTOS SAS,Paysandú,sapere.pdu@gmail.com
UY,RODRIGUEZ CURBELO SILVIA DANIELA,Canelones,reposteriartesanal.lapaz@gmail.com
UY,AVIV THERAPEUTICS S.A.S.,su zona,evelyn.araujo@guyer.com.uy
UY,FABRICA DE PASTAS MORONI S.R.L.,su zona,pastasmoroni@gmail.com
UY,INCO LIMITADA,su zona,inco@inco.com.uy
UY,HAGOPIAN KARDJIAN SARKIS ARAM,Montevideo,pelutam@gmail.com
UY,ECOLIGHT SAS,Canelones,romina@ecolight.com.uy
UY,LANZARO ALUMINIOS SAS,Durazno,lanzaroaluminios@gmail.com
UY,ATMA S A,su zona,ventas@atma.com.uy
UY,ALBILAN SOCIEDAD ANONIMA,Montevideo,albilansa@vera.com.uy
UY,INGENCA SRL,Montevideo,gbardier@ingenca.com.uy
UY,POMBO FERNANDEZ JORGE ELBIO,su zona,tormetal@adinet.com.uy
UY,DULCE SOFIA SAS,su zona,administracion@sofiadulcesofia.com
UY,LABORATORIOS CELSIUS S A,Montevideo,celsius@celsius.com.uy
UY,RODRIGUEZ FERNANDEZ DIEGO MANUEL Y DI LORENZO MALMIERCA TOMAS,Canelones,bosqueterrauy@gmail.com
UY,DEPOSITO PEDERNAL SA,su zona,info@depositopedernal.com.uy
UY,COOPERATIVA AGRARIA PUEBLO APICOLA,Tacuarembó,export@puebloapicola.com.uy
UY,JUAN PEDRO ETCHAMENDI S A,Montevideo,info@etchamendi.com
UY,USPEECH SAS,Montevideo,info@uspeech.io
UY,COMPAÑIA CIBELES S A,su zona,mtoscanini@cibeles.com.uy
UY,PRODUCTO CREATIVO SAS,su zona,fran.villalba.uy@gmail.com
UY,CANTERA MELILLA S.A.,su zona,ebie@alfieyasociados.com.uy
UY,ARBIZA ZAPATA LUCIA,Artigas,baresanauy@gmail.com
UY,ARTICEL S.A,Montevideo,asiaalum.articelsa@gmail.com
UY,TEVELFOX S A,Montevideo,sanodeleite2015@gmail.com
UY,BRUTTEN S.A.S,su zona,contacto@brutten.uy
UY,ARBOREAL SA,su zona,proveedores@arboreal.com
UY,LA BIFURCADA SAS,su zona,andres.normey@gmail.com
UY,"SUAREZ MARTINEZ PABLO DANIEL, SUAREZ MARTINEZ DIEGO MARTIN Y OTROS",Maldonado,contacto@elfaro.com.uy
UY,SIMPLA SOLUTIONS S.R.L.,su zona,info@simpla.uy
UY,DORONET METALURGICA S.A.S.,su zona,info@gonzalezytobler.com
UY,NAVEMAS SOCIEDAD ANONIMA,su zona,info@naturezas.com.uy
UY,VILLA LIMA S A,su zona,villalima@villalima.com
UY,LANS MACHIN ROSSANA MARIA,su zona,consultores@ncb.com.uy
UY,ARTISOX SOCIEDAD ANONIMA,su zona,luisgallotti@gmail.com
UY,POMBO MARICHAL CARLOS HENRY,su zona,acuariacateringeventos@hotmail.com
UY,KUÑA PORA LTDA,su zona,admin@casaurbanauniformes.com
UY,BARBIERI URUGUAY INDUSTRIA METALURGICA Y PLASTICA S A,su zona,viviana@emv.com.uy
UY,ACO INOXIDABLE SRL,su zona,ventas@acoinoxidable.com.uy
UY,DRGT URUGUAY SA,su zona,info@drgt.com
